~~~~~~~
./properties_to_tsv/global_views.tsv
WB_UPLOAD_UNSAVED_CHANGES_HINT	Upload unavailable due to un-saved changes	Загрузка недоступна из-за несохраненных изменений
WB_UPLOAD_INVALID_DATA_HINT	Upload unavailable due to invalid data	Загрузка недоступна из-за неверных данных
WB_UPLOAD_INVALID_GEOREF_VALUE	Invalid geo-reference value.	Неверное значение геопривязки.
WB_TOP10_TT	Top 10 Pie Chart Report	Отчет 'топ-10 круговых диаграмм'
WB_BARCHART_TT	Bar Chart Summary Report for a given column	Сводный отчет - гистограмма для данного столбца
WB_PRINTREPORT_TT	Prints a Report	Распечатывает Отчет

WB_SHOW_GRID_VIEW	Switch to Grid View	Переключиться на вид Таблицы
WB_SHOW_FORM_VIEW	Switch to Form View	Переключиться на вид Формы

# EditForm Control Properties Dialog
WB_FIELD_LEN	Field Length	Длина поля
WB_LABEL	Label	Этикетка
WB_X	X	X
WB_Y	Y	Y
WB_NUM_ROWS	Number of Rows	Количество Рядов
WB_FIELD_TYPE	Field Type	Тип поля
WB_TEXTFIELD	Text Field	Текстовое Поле
WB_TEXTAREA	Text Area	Текстовая Область

# Uploader Schema
WB_TAXONIMPORT_ONLY	Taxon Import Only	Импорт только Таксонов

WBJRIReportConnection.WB_IREPORT_CONNECTION	Workbench IReport Connection	Соединение между Импорт данных и iReport

# Workbench/Google Earth Exporter Icon URLs
#WB_GOOGLE_FISH_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/FishCircle.png
#WB_GOOGLE_BIRD_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/BirdCircle.png
#WB_GOOGLE_ENTO_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/EntoCircle.png
#WB_GOOGLE_PLANT_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/PlantCircle.png
#WB_GOOGLE_MAMMAL_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/MammalCircle.png
#WB_GOOGLE_HERP_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/HerpCircle.png

#################################
# Wizards
#################################
finish	Finish	Конец

Name	Name	Имя

#################################
# Agent Search Pane
#################################
AgentSearchTitle	Search For an Agent	Поиск агента

#################################
# Locality Map Pane
#################################
LocalityMapperTitle	Collecting Events from %s to %s	Сбор событий от %s до %s

#################################
# Tree Table Viewer
#################################
ToggleViewMode	Toggle View Mode	Переключить Режим Просмотра
SaveTree	Save Tree	Сохранить Дерево
Top	Top View Only	Только вид Верхнего Окра
Bottom	Bottom View Only	Только вид Нижнего Окна
Both	Both Views	Оба Окна
TreeDefEditor	Tree Definition Editor	Редактор Определений Дерева
TreeViewer	Tree Viewer	Просмотрщик Дерева
TreeRankEditDialogTitle	Level Properties	Свойства Уровня
TreeDefEditDialogTitle	Tree Properties	Свойства Дерева
TreeDefinitionEditor.41	Predefined Ranks	Предопределенные Ранги
TreeDefinitionEditor.42	Custom Rank	Пользовательские Ранги
TreeDefinitionEditor.18	The tree def has been changed by another user.  The def editor must be reloaded.	Дерево по умолчанию было изменено другим пользователем. Редактор по умолчанию должен быть перезагружен.
TreeDefinitionEditor.46	New Level	Новый Уровень
TreeDefinitionEditor.50	Unable to assign rank	Невозможно назначить ранг
TreeDefinitionEditor.17	The tree def has been changed by another user.  The def editor must be reloaded.	Определение дерева было изменено другим пользователем. Редактор по умолчанию должен быть перезагружен.

#################################
# Tree Def Editor
#################################
# Name=Name # already in the list above
Remarks	Remarks	Имя
InFullName	In Full Name	Полное Имя
Enforced	Enforced	Обязательное
TextBefore	Text Before	Текст Перед
TextAfter	Text After	Текст После
Separator	Separator Text	Разделитель Текста

#################################
# Business Rules
#################################

BR_FOUNDINTABLE_LABEL	Found in Table(s):	Найдено в таблице(ах):

GENERIC_FIELD_IN_USE	The field '%s' with value '%s' is already in use.	Поле '%s' со значением '%s' уже используется.
GENERIC_FIELD_MISSING	%s is missing!	%s отсутствует!


# Accessions
ACCESSION_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' продублированы.
ACCAUTH_DUP	The permit '%s' has already been added.	Разрешение '%s' уже добавлено.

# Agent
AG_NAME	Name	Имя
AG_LASTNAME	Last Name	Фамилия

# Address
ADDR_HASPRIMARY_ALREADY	This agent already has a primary address.	Этот агент уже имеет основной адрес.

# Agent Types
Agent_ORG	Organization	Организация
Agent_PERSON	Person	Человек
Agent_OTHER	Other	Другие
Agent_GROUP	Group	Группа

# Agent / Group Persons
GP_DUPLICATE_GRPPER	The agent '%s' can only be used once.	Агент '%s' может быть использован только один раз
GP_SELF_GRPPER	You can't add an agent to itself.	Вы не можете добавить агента к себе.

# Borrow
BORROW_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' продублированы.

#BioStrat
BIOSTRAT	Biological Stratigraphy	Биологическая стратиграфия

# Collecting Event
CE_DUPLICATE_COLLECTORS	The collector '%s' can only be used once.	Сборщик '%s' может быть использован только один раз.

# Collection
SEL_NUM_SCHEME	Select a Numbering Scheme	Выберите Схему Нумерации
NUM_SCHEME_DESC	<html>Select or create a Numbering Scheme for the Collection.<br>Select any Numbering Scheme and press 'Close' to Cancel.</html>	<html>Выберите или создайте Схему Нумерации для Соллекции.<br>Выберите любую Схему Нумерации и нажмите 'Закрыть' для Отмены.</html>
COLLNAME_DUP	The collection name '%s' is already in use.	Имя коллекции '%s' уже используется.

# Collection Object
CO_DUP	The Collection Object '%s' is a duplicate.	Объект Коллекции '%s' продублирован.
CREATECOLL	Create a Collection	Создать Коллекцию

# Container
CONTAINER_BAD_PARENT	'%s' cannot be the parent of '%s' because it is already a child.	%s' не может быть родительским элементом '%s' поскольку он уже является дочерним элементом
CONTAINER_SELF_CHILD	'%s' cannot be a child of itself.	%s' не может быть дочерним элементом для самого себя.
CONTAINER_PARENT_CHILD	'%s' cannot be the child of '%s' because it is the parent.	%s' не может быть дочерним элементом по отношению к '%s', потому что он уже является родительским.
CONTAINER_CYCLE	'%s' cannot be a child. It will create a 'cycle.'	%s' не может быть дочерним элементом, это создаст круговую ссылку.
CONTAINER_CO_USED	The Collection Object with Catalog Number '%s' is in use by another container.	Объект коллекции с каталожным номером '%s' используется другим контейнером.
CONTAINER_CO_BAD	The Collection Object with Catalog Number '%s'\n cannot be used to catalog the container and be a child.	Объект коллекции с каталожным номером '%s'\n нельзя использовать для каталогизации контейнера и назначать дочерним элементом.
CONTAINER_KIDS_ERROR	A container cannot be deleted when it is 'connected' to other containers or collection objects.	Контейнер нельзя удалить, когда он 'связан' с другими контейнерами или объектами коллекции.

# Determination
DT_ALREADY_DETERMINATION	There is already a current Determination.	Текущее определение уже существует.

#Disicpline
CREATEDISP	Create a Discipline	Создать Дисциплину
ASK_TO_ADD_DISP	Adding a Discipline will require you to know the IT username and password,\n and it will require restarting Specify.	Чтобы добавить Дисциплину, вам потребуется знать IT-имя пользователя и пароль\n и перезапустить Specify.
DISPNAME_DUP	The discipline name '%s' is already in use.	Название дисциплины '%s' уже используется.

# Division
CREATEDIV	Create a Division	Создать подразделение
BUILD_DIV	Building Division...	Построение подразделения...
ASK_TO_ADD_DIV	Adding a Division will require you to know the IT username and password,\n and it will require restarting Specify.	При добавлении подразделения вам потребуется знать IT-имя пользователя и пароль\n и перезапустить Specify.
EXIT_REQ_TITLE	Exit Will Be Required	Потребуется Выход
DIVNAME_DUP	The division name '%s' is already in use.	Имя подразделения '%s' уже используется.
TOP_MV_SAVE	The %s must be saved first.	%s должен быть сохранен первым.

# Funding Agent / CollectingTrip
CT_DUPLICATE_FUNDINGAGENTS	The funding agent '%s' can only be used once.	Агент финансирования '%s' может быть использован только один раз.

#Journal
JN_NO_DEL	You cannot delete the Journal because it is associated with a Reference Work	Вы не можете удалить журнал, потому что он связан с Литературным Источником


# Loan
LOAN_MISSING_AGENT_ADDR	The select agent you loaning to,\nneeds to have at least one address.	Выбранный агент, которому отправляется заем,\n должен иметь хотя бы один адрес
LOAN_ALL_PREPS_RETURNED	All Returned	Все возвращено
LOAN_RET_LWR_QNT	The Quantity Returned cannot be more than the Quantity.	Возвращаемое количество не может быть больше исходного.
LOAN_RET_PREP	Return Preparation	Подготовка к возвращению
LOAN_QTY_RANGE_ERR	The value %d out of range - minimum: %d, maximum: %4	Значение %d  вне диапазона - минимум: %d, максимум: %4
RET_LOAN	Return Loan	Возврат Заема

# ReferenceWork
RW_DUPLICATE_AUTHORS	The author '%s' can only be used once.	Автор '%s' может быть использован только один раз
RW_NO_DEL	You cannot delete the Reference Work because it is associated with a Journal	Не получается удалить литературный источник, потому что он связан с журналом

# RepositoryAgreements
REPAGR_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' продублированы.

# SpecifyUser
SHOW_PASSWORD	Show Password	Показать пароль
HIDE_PASSWORD	Hide Password	Скрыть пароль

# Tree
PARENT	Parent	Родитель
ACCEPTED	Preferred Node	Предпочитаемый узел

# Delete Messages
GENERIC_OBJ_DELETED	%s was deleted.	%s был удален.
COULDNT_DELETE_OBJ	%s - %s is being used and cannot be deleted.	%s - %s используется и не может быть удален.
COULDNT_DELETE_OBJ_TITLE	In Use	Используется

ACCESSION_DELETED	Accession %s was deleted.	Поступление %s было удалено.
DISCIPLINE_DELETED	Discipline %s was deleted.	Дисциплина %s была удалена.
DATATYPE_DELETED	Data Type %s was deleted.	Тип данных %s был удален.
GEOGRAPHY_DELETED	Geography %s was deleted.	География %s была удалена.
GEOLOGICAL_TIME_PERIOD_DELETED	Chronostratigraphy %s was deleted.	Хроностратиграфия %s была удалена.
LOAN_DELETED	Loan %s was deleted.	Заем %s был удален.
STORAGE_DELETED	Storage %s was deleted.	Хранилище %s было удалено.
PERMIT_DELETED	Permit %s was deleted.	Разрешение %s было удалено.
PREPTYPE_DELETED	Preparation Type %s was deleted.	Тип Препарата %s был удален.
REPAGR_DELETED	Repository Agreement %s was deleted.	Соглашение о Хранении %s было удалено.
SHIPMENT_DELETED	Shipment Type %s was deleted.	Тип Пересылки %s был удален.
TAXON_DELETE	A taxonomic object %s was deleted.	Таксономический объект %s был удален.

#################################
# DB Admin
#################################
USER_INFO	User information	Информация о пользователе
AGENT_INFO	Agent information	Информация об агенте
AVAILABLE_DISCIPLINES	Available disciplines	Доступные дисциплины
GROUPNAME	Group name	Имя группы
AGENT	Agent	Агент
ADD_USER	Add user	Добавить пользователя
PERM_DELETE	Delete	Удалить
SPUSR_KEYGEN	A new encrypted Master key has been generated and copied to the clipboard.	Новый зашифрованный мастер-ключ был создан и скопирован в буфер обмена.
SPUSR_NEWPWD	Your new password has been set.	Ваш новый пароль был сохранен.

Specify.EXIT	Exit	Выход
Specify.CLOSE	Close	Закрыть
Specify.136	reload_views	перезагрузить окна
Specify.135	D	D
Specify.ERROR	Error	Ошибка
Specify.RESET_ENV	Resetting Environment	Сброс среды
Specify.NOTAVAIL	The preferences are not available until you are logged in.	Настройки недоступны без входа в систему.
Specify.SEC_ON	Security is on.	Безопасность включена.
Specify.SEC_OFF	Security is off.	Безопасность выключена.
Specify.ABT_EXIT	Specify will now exit.	Specify будет закрыт.
Specify.EMBD_KILL_PROCS	The wizard has detected that a copy of the MySQL Embedded Server is currently running.\nThis happens when another embedded Specify application is running or an application quit unexpectedly.\nClick on 'Continue' to stop the server if no other embedded Specify applications are running.	Мастер обнаружил, что в данный момент выполняется копия MySQL Embedded Server.\nЭто значит, что работает другое встроенное приложение Specify или приложение неожиданно завершает работу.\nНажмите 'Продолжить', чтобы остановить сервер, если не запущены другие встроенные приложения Specify.
Specify.TOO_MANY_SP	Only one copy of Specify can be run at any time.\nThis copy of Specify will exit.	Specify может быть запущен только в одной копии. \n Эта копия Specify завершит работу.

Specify.SHOW_DEV_WIN	Show Form Log Window	Показать Окно Журнала Формы
Specify.SHOW_DEV_WIN_MNEU	L	L

Specify.FORM_DEV	Form Dev Mode	Режим Разработчика Форм
Specify.FORM_DEV_MNEU	e	e
Specify.FORM_DEV_DESC	Sets the Form System into development mode, provides detailed error messages.	Переводит Систему Форм в режим разработки, предоставляет подробные сообщения об ошибках.

# About Box
Specify.ABOUT	About	Информация
Specify.SYS_INFO	System Information	Системная информация
Specify.BLD	Build	Построение
Specify.DB	Database	База данных
Specify.REG	Registered	Зарегистрирован
Specify.HASREG	Yes	Да
Specify.NOTREG	Not Registered	Не зарегистрирован
Specify.ISANUM	ISA Number	ISA номер
Specify.MemberNum	Member Number	Номер участника
Specify.SERVER	Server	Сервер
Specify.TreeUpdateLock	The %s tree is being updated. Specify cannot be started until the update is complete.	Дерево %s обновляется. Specify не запустится, пока обновление не будет завершено.
Specify.BLD_TM	Build Time	Время построения
Specify.CPY_ABT_TO_TT	Copy System Information to the clipboard.	Скопируйте информацию о системе в буфер обмена.
Specify.CPY_ABT_TO_MSG	The System Information was copied to the clipboard.	Информация о системе была скопирована в буфер обмена.

Specify.CLOSING_COLLECTION	Closing %s	Закрытие %s

# PickLists
SHIPMENT_METHOD	Shipment Method	Способ отправки
SHIPPED_BY	Shipped By	Отправлен кем

#################################
# UI Plugins
#################################
PARTIAL_DATE_FULL	Full Date	Полная дата
PARTIAL_DATE_MONTH	Mon / Year	Месяц / Год
PARTIAL_DATE_YEAR	Year	Год
LABELFORMAT	Label format	Формат Этикетки
REFERENCEWORK	Reference work	Литературный источник
SAMPLEOUTPUT	Sample output	Образец вывода

#################################
# Find/Replace Dialog
#################################
SS_SR_FIND	Find	Найти
SS_SR_NEXT	Next	Следующий
SS_SR_NEXT_MNEU	N	N
SS_SR_PREVIOUS	Previous	Предыдущий
SS_SR_PREVIOUS_MNEU	P	P
SS_SR_REPLACE	Replace	Заменить
SS_SR_REPLACEALL	Replace All	Заменить все
SS_SR_MATCHCASE	Match Case	Учитывать Регистр
SS_SR_WRAP	Wrap	Заворачивать
SS_SR_SELECTED	Selected Cells	Выбранные Клетки
SS_SR_PHRASENOTFOUND	Phrase not found	Фраза не найдена
SS_SR_ENDOFTABLE	End of the table reached	Конец таблицы достигнут
SearchReplacePanel.FOUND_MATCH	Found 1 match	Найдено 1 совпадение
SearchReplacePanel.FOUND_MATCHES	Found %d matches	Найдено %d совпадений
SearchReplacePanel.REPLACED_CELL	Replaced 1 cell	Заменили 1 ячейку
SearchReplacePanel.REPLACED_CELLS	Replaced %d cells	Замененные %d клетки
SearchReplacePanel.UnableToReplaceSelection	Cannot replace when selection contains sorted columns.	Невозможно заменить, если выделение содержит отсортированные столбцы
SearchReplacePanel.UnableToReplace	Cannot replace when columns are sorted.	Не удается заменить отсортированные столбцы.

#################################
# BioGeomancer and GEOLocate stuff (and LatLonPlugin)
#################################
Number	Number	Число
Latitude	Latitude	Широта
Longitude	Longitude	Долгота
ParsePattern	Parse Pattern	Шаблон разбора
GeoLocateResultsDisplay.LOCALITY_DESC	Description	Описание
GeoLocateResultsDisplay.COUNTRY	Country	Страна
GeoLocateResultsDisplay.COUNTY	County	Округ
GeoLocateResultsDisplay.STATE	State	Регион
GeoLocateResultsDisplay.NUMBER	Number	Число
GeoLocateResultsDisplay.LATITUDE	Latitude	Широта
GeoLocateResultsDisplay.LONGITUDE	Longitude	Долгота
GeoLocateResultsDisplay.PARSE_PATTERN	Pattern	Шаблон
GeoLocateResultsDisplay.USRDEF	User-defined	Пользовательское
GeoLocateResultsDisplay.PRECISION	Precision	Точность
GeoLocateResultsDisplay.ERROR_POLY	Error Polygon	Полигон ошибки
GeoLocateResultsDisplay.UNCERTAINTY	Uncertainty	Неопределенность
GeoLocateResultsDisplay.DRW_POLYGON	Draw Polygon	Рисовать полигон
GeoLocateResultsDisplay.CLR_POLYGON	Clear Polygon	Очистить полигон
GeoLocateResultsDisplay.GREEN_PROPS	Correction (Green) Marker Properties	Свойства маркера коррекции (зеленый)
GeoLocateResultsDisplay.POS	Position	Позиция
GeoLocateResultsDisplay.UNCRT_RADIUS	Uncertainty Radius	Радиус неопределенности
GeoLocateResultsDisplay.INV_ERR_RADIUS	Error: Invalid uncertainty radius data type.	Ошибка: неверный тип данных радиуса неопределенности.
GeoLocateResultsDisplay.INV_POLY	Error: Invalid polygon string format.	Ошибка: неверный формат строки полигона.
GeoLocateResultsDisplay.LOC_INFO	Locality Information	Информация о местонахождении
GeoLocateResultsDisplay.GEO_LOC_RESULTS	GEOLocate Results	Результаты GEOLocate
GeoLocateResultsDisplay.USGSElevationNotAvailable	Not available	Нет в наличии

GEOLOCATE_DESC	Georeferencing can be done to Record Sets containing: Localities, Collecting Events, and Collection Objects.	Геопривязка может быть сделана к наборам записей, содержащим: Местонахождение, События сбора и Объекты коллекции.
BGM_DESC	Georeferencing can be done to Record Sets containing: Localities, Collecting Events, and Collection Objects.	Геопривязка может быть сделана к наборам записей, содержащим: Местонахождение, События сбора и Объекты коллекции.
BGM_GEO_REQUIRED	Geography is required for BioGeomancer	География обязательна для BioGeomancer
GEOLOC_REQUIRED	Geography is required for GEOLocate	География обязательна для GEOLocate
BGM_PROCESSING	Contacting BioGeomancer...	Соединение с BioGeomancer...
GEOLOC_RES_VIEW_CONFIRM	GEOLocate returned results for %s records. Would you like to view them now?	GEOLocate вернул результаты для %s записей. Хотите посмотреть их сейчас?
GEOLOC_RES_VIEW_CONFIRM_ONE	GEOLocate has returned results. Would you like to view them now?	GEOLocate вернул результаты. Хотите посмотреть их сейчас?
GEOLOC_PROCESSING	Contacting GEOLocate...	Соединение с GEOLocate...

#################################
# Google Earth stuff
#################################
NOT_ALL_MAPPED	%d of %d placemarks could not be mapped.	Не удалось отобразить метки %d с %d.
GOOGLE_EARTH_ERROR	An error occurred while opening Google Earth.  Please verify that it is properly installed.	Произошла ошибка при открытии Google Earth. Пожалуйста, убедитесь, что он правильно установлен
KML_EXPORT_ERROR	An error occurred while creating Google Earth KML file.	Произошла ошибка при создании файла Google Earth KML.

#################################
# Csv import dialog
#################################
SELECT_DELIMS	Select a delimiter	Выберите разделитель
TAB	Tab	Табуляция
SPACE	Space	Пробел
OTHER	Other	Другие
COMMA	Comma	Запятая
SEMICOLON	Semicolon	Точка с запятой
Finish	Finish	Конец
DATA_PREVIEW	Data Preview	Предварительный просмотр
TEXT_QUAL	Text qualifier	Текстовый классификатор
CHAR_SET	Character set	Набор символов
COLUMN_HEAD	First row contains column headers	Первая строка содержит заголовки столбцов
ESCAPE_MODE	Escape mode	Режим выход
DEFAULT	default	по умолчанию
BACKSLASH	backslash	обратный слэш
DOUBLED	doubled	двойной
IMPORT_CVS	Import from CSV	Импорт из CSV
IMPORT_XLS	Import from MS Excel	Импорт из MS Excel
FILE_PREVIEW	 Preview of file	Предварительный просмотр файла
FILE_IMPORT	Import File	Импортировать файл
DATA_IMPORT_OPS	Data Import Options	Параметры импорта данных
DEFAULT_COLUMN_NAME	Column	Колонка
DATA_IMPORT_ERROR	There are problems with the data you are wanting to import.  Details...	В импортируемых данных есть проблемы.  Подробности...
DATA_IMPORT_ISSUES	Data Import Problems	Проблемы с Импортом данных
WB_MAXROWS	Import Error	Ошибка Импорта

# geo reference related items
N	N	С
S	S	Ю
E	E	В
W	W	З
DDDDDD	DD.DDDD (32.7619)	ДД.ДДДД (32.7619)
DDMMMM	DD MM.MM (32 45.714)	ДД ММ.ММ (32 45.714)
DDMMSS	DD MM SS.SS (32 45 42.84)	DD ММ СС.СС (32 45 42.84)
DDDDDDNSEW	DD.DDDD N/S/E/W (32.7619 N)	ДД.ДДДД С/Ю/В/З (32.7619 N)
DDMMMMNSEW	DD MM.MM N/S/E/W (32 45.714 N)	ДД ММ.ММ С/Ю/В/З (32 45.714 N)
DDMMSSNSEW	DD MM SS.SS N/S/E/W (32 45 42.84 N)	ДД ММ СС.СС С/Ю/В/З (32 45 42.84 N)
GeoRefConv	Georeference Format Converter	Преобразователь координат
GeoRefConvDesc	Choose an output format from the following list	Выберите выходной формат из следующего списка
Geolocatesvc.4	http://www.museum.tulane.edu/webservices/	http://www.museum.tulane.edu/webservices/
NoGeoRefColumns	Data Set does not contain georeference columns	Набор данных не содержит столбцы географической привязки
ID	ID	ID
Adm1	Adm 1	Адм 1
Adm2	Adm 2	Адм 2
Locality	Locality	Местонахождение
CountryBoundingBox	Country Bounding Box	Рамка охвата страны
BoundingBox	Bounding Box	Рамка охвата
BoundingBoxCentroid	Bounding Box Centroid	Рамка охвата центроида
MultiPointMatch	Multi-Point Match	Совпадение по нескольким точкам
WeightedCentroid	Weighted Centroid	Взвешенный центроид
Id	Id	ID
FeatureName	Feat. Name	Feat. Имя
FeatureType	Feat. Type	Feat. Тип
Gazetteer	Gazetteer	Географический справочник
Coordinates	Coordinates	Координаты
Offset	Offset	Офсет
GeoRefRSProc.NO_LOCS	The items didn't have Localities to Georeference.	У элементов отсутствуют местонахождения для географической привязки.
GeoRefRSProc.NOT_ALL_RES	%d of %d of the items can be sent for Georeferencing.	%d из %d предметов могут быть отправлены для геопривязки.
GeoRefRSProc.BAD_GEOS	<HTML>The following Localities cannot be processed<br>because they were missing a geography.	<HTML>Следующие населенные пункты не могут быть обработаны<br>из-за отсутствия географии.
GeoRefRSProc.HAS_LOCS	<HTML>The following Localities will be processed<br>even though they already contain a Latitude and Longitude.	<HTML>Следующие населенные пункты будут обработаны - даже если они уже содержат широту и долготу.
GEOREF_USE_SYMBOLS	Include symbols	Включить символы
# misc

# URLS that might change over time
CGI_BASE_URL	http://specify6-prod.nhm.ku.edu	http://specify6-prod.nhm.ku.edu
SpReg.REGISTER_URL	http://specify6-prod.nhm.ku.edu/reg.php	http://specify6-prod.nhm.ku.edu/reg.php
StatsTrackerTask.URL	http://specify6-prod.nhm.ku.edu/track.php	http://specify6-prod.nhm.ku.edu/track.php
StatsTrackerTask.COLLSTATSURL	http://specify6-prod.nhm.ku.edu/colstats.php	http://specify6-prod.nhm.ku.edu/colstats.php
StatsTrackerTask.ACTIVITYSURL	http://specify6-prod.nhm.ku.edu/activity.php	http://specify6-prod.nhm.ku.edu/activity.php
DWNLD_TAX_URL	http://files.specifysoftware.org/taxonfiles	http://files.specifysoftware.org/taxonfiles
## http://update.specifysoftware.org
##UPDATE_PATH=http://update.specifysoftware.org/updates.xml
UPDATE_PATH	http://update.specifysoftware.org/updates.xml	http://update.specifysoftware.org/updates.xml
Specify.UPDATE_AVAIL_BUT_UPDATES_DISABLED	Specify version %s is available.\nHowever, you do not have permission to update this installation.	Доступна %s версия Specify, однако у вас нет прав на обновление этой установки.

BAD_TAXON_URL	The URI was missing for the Taxonomy definitions file.	URI отсутствует в файле определений таксономии.
BAD_TAXON_DEF_DL	Specify was unable to download the Taxonomy definitions file.	Specify не удалось загрузить файл определений таксономии.
BAD_TAXON_DEF_NC	Please check your network connection.	Пожалуйста, проверьте соединение.
DWNLD_TRY_AGAIN	Try Download Again	Попробуйте скачать снова
DWN_TX_XLS	Downloading Taxonomy Authority File	Загрузка файла Таксономической системы
BAD_TAXON_XLS_DL	There was an error while downloading the Taxonomy Authority File	При загрузке файла таксономической системы произошла ошибка
WRSZ_TAXON_XLS_DL	The Taxonomy Authority File was downloaded incompletely.	Файл Таксономической системы был загружен не полностью.

# edu.ku.brc.specify.config.init
SpReg.DO_REG_TITLE	Register?	Зарегистрировать?
SpReg.DO_REG	Do you wish to automatically register the %s '%s'?	Хотите автоматически зарегистрировать %s '%s'?
SpReg.Number	Has Accessed	Получил Доступ
SpReg.ITMS_NOT_REGED	This collection is currently unregistered. Registration is required to enable auto-updates.	Эта коллекция в настоящее время не зарегистрирована. Для автоматического обновления необходима регистрация.
SpReg.ITMS_REGED	You are now registered.	Вы прошли регистрацию.
SpReg.ANON	Anonymously	Анонимно
SpReg.REG_TITLE	Registering	Регистрация
SpReg.REGISTER	Register	Регистрация
SpReg.NOT_REGISTERED	<html>This copy of Specify is not registered.<br>Registration activates Specify's automatic update service.	<html>Эта копия Specify не зарегистрирована.<br>Регистрация активирует службу автоматического обновления Specify.

SpReg.ISA_TITLE	Service Agreement	Соглашение об обслуживании
SpReg.ISA_NUM	Service Agreement Number '%s'	Номер Соглашения об обслуживании '%s'
SpReg.ISA_ENT	Enter Service Agreement Number	Введите номер Сервисного Соглашения
SpReg.ISA_ACCEPTED	Your Service Agreement Number '%s' has been accepted.	Номер вашего Соглашения об обслуживании '%s' был принят.
SpReg.ISA_ERROR	There was a problem accepting the Service Agreement Number, try again later.	Не удалось принять номер Соглашения об обслуживании, повторите попытку позже.
SpReg.ISA_EXPL	(Note: You should only enter a number if it was given to you by the Specify Group.)	(Примечание. Вам следует вводить номер только в том случае, если он был предоставлен вам группой Specify.)

SpReg.REG_OK	Your collection has been registered.	Ваша коллекция была зарегистрирована.
SpReg.MUSTBECM	You must be a Collection Manager to perform this function.	Эта функция выполняется пользователем с правами Менеджера Коллекции.


#Converter
SOURCE_DB	Source Database	Исходная База данных
DEST_DB	Destination Database	База данных назначения

#################################################
# Search Frame Titles (from dialog_defs.xml)
#################################################
AgentSearch	Agent Search	Поиск Агента
DeterminationSearch	Determination Search	Поиск по Идентификации
PrepTypeSearch	Preparation Type Search	Поиск по Типу препарата

#################################
# Discipline Icons Titles
#################################
colobj_backstop	Collection Object	Объект коллекции
Bird	Ornithology	Орнитология
Bug	Entomology	Энтомология
Fish	Ichthyology	Ихтиология
fish	Ichthyology	Ихтиология
Frogs	Herpetology	Герпетология
InvertPaleo	Invertebrate Paleontology	Палеонтология Беспозвоночных
Lizard	Herpetology	Герпетология
LowerPlants	Botany (Lower Plants)	Ботаника (Нижние растения)
Mammal	Mammology	Маммология
PaleoBotany	Paleo Botany	Палеоботаника
Plants	Botany	Ботаника
Snake	Herpetology	Герпетология
Spider	Arachnid	Паукообразный
VertPaleo	Vertebrate Paleontology	Палеонтология Позвоночных
Invertebrate	Invertebrate	Беспозвоночный
VascularPlants	Vascular Plants	Сосудистые Растения

#################################
# ERDVisualizer
#################################
ERD_NAME	Name	Имя
ERD_TYPE	Type	Тип
ERD_FIELD	Field	Поле
ERD_LENGTH	Length	Длина
ERD_REQUIRED	Required	Обязательное
ERD_UNIQUE	Unique	Уникальный
ERD_FIELDS	Fields	Поля
ERD_RELATIONSHIPS	Relationships	Отношения
ERD_TABLE	Table	Таблица
ERD_YES	Yes	Да

WLLB_CANNOT_BUILD_URL	URL cannot be built.  No substitution exists for %s	URL не может быть построен. Нет замены для %s

#################################
# Digir/ABCD
#################################

#################################
# Security
#################################
SECURITY	Security Management	Управление Безопасностью
SEC_NAME_TITLE	Name	Имя
SEC_VIEW_TITLE	View	Посмотреть
SEC_ADD_TITLE	Add	Добавить
SEC_MOD_TITLE	Modify	Изменить
SEC_DEL_TITLE	Delete	Удалить
SEC_PERM	Permissions	Разрешения
SEC_USER	Owner Permissions	Разрешения владельца
SEC_GROUP	Group Permissions	Разрешения группы
SEC_OTHER	Other Permissions	Другие разрешения
SEC_ENABLE_PREF	Enable Preference	Включить предпочтения
SEC_SEL_DESC	Choose the columns to change	Выберите столбцы для изменения
SEC_SEL_TITLE	Change All	Изменить все
SEC_TOOLS	Tools	Инструменты
SEC_TOOLS_DSC	Choose a Tool	Выберите Инструмент
SEC_DOS	Data Objects	Объекты данных
SEC_DOS_DSC	Choose a Data Object	Выберите Объект Данных
SEC_GENERAL	General	Общий
SEC_OBJS	Objects	Объекты
SEC_PREFS	Preferences	Предпочтения
SEC_TABLES	Tables	Таблицы
SEC_PERMS	Permissions	Разрешения
SEC_PK_SRCH	Pick a Discipline to Search	Выберите Дисциплину для Поиска
SEC_ALWAYS_ADM	Always (Admin)	Всегда (Админ)
SEC_DEL_USR_GRP	Delete User from Group	Удалить Пользователя из Группы
