WB_IMPORTCARDS_TT	Create new Data Set from one or more images	Создать новый набор данных из одного или нескольких изображений	Создать новый Набор Данных из одного или нескольких изображений	
WB_NEW_DATASET_TT	Create a new Data Set with a new mapping	Создать новый набор данных с новым отображением	Создать новый Набор Данных с новым отображением	
WB_EXPORT_DATA_TT	Export the Data Set to an MS Excel file	Экспорт набора данных в файл MS Excel	Экспорт Набора Данных в файл MS Excel	
WB_EXPORT_TEMPLATE_TT	Export Data Set Column Headings to MS Excel	Экспорт данных заголовков столбцов в MS Excel	Экспорт заголовков столбцов Набора Данных в MS Excel	
WB_EXPORT_PERM_ERR	You do not have permission to save the file in that location.	У вас нет разрешения на сохранение файла в этом месте.	У вас нет разрешения на сохранение файла в этом месте.	
WB_ADDITIONAL_FIELDS_REQD	Missing Column Headings	Отсутствующие заголовки столбцов	Отсутствуют Заголовки Столбцов	
WB_UPLOAD_MATCH_SELECT_BTN_HINT	Use selected match	Использовать выбранное совпадение	Использовать выбранное совпадение	
WB_UPLOAD_MATCH_SETTINGS_BTN_HINT	Edit matching settings	Изменить настройки соответствия	Изменить настройки соответствия	
WB_UPLOAD_MATCH_ADD_BTN_HINT	Add new record for matched values	Добавить новую запись для сопоставленных значений	Добавить новую запись для сопоставленных значений	
WB_UPLOAD_MATCH_SKIPROW_BTN_HINT	Skip to next row in dataset. Do not upload the current row.	Перейти к следующему ряду в наборе данных. Не загружать текущую строку.	Перейти к следующему ряду в наборе данных. Не загружать текущую строку.	
WB_UPLOAD_UNSAVED_CHANGES_HINT	Upload unavailable due to un-saved changes	Загрузка недоступна из-за несохраненных изменений	Загрузка недоступна из-за несохраненных изменений	
WB_UPLOAD_INVALID_DATA_HINT	Upload unavailable due to invalid data	Загрузка недоступна из-за неверных данных	Загрузка недоступна из-за неверных данных	
WB_UPLOAD_INVALID_GEOREF_VALUE	Invalid geo-reference value.	Неверное значение гео-ссылки.	Неверное значение геопривязки.	
WB_TOP10_TT	Top 10 Pie Chart Report	Отчет в 10 круговых диаграммах	Отчет 'топ-10 круговых диаграмм'	
WB_BARCHART_TT	Bar Chart Summary Report for a given column	Гистограмма Сводный отчет для данного столбца	Сводный отчет - гистограмма для данного столбца	
WB_PRINTREPORT_TT	Prints a Report	Распечатывает отчет	Распечатывает Отчет	
				
WB_SHOW_GRID_VIEW	Switch to Grid View	Переключиться на вид сетки	Переключиться на вид Таблицы	
WB_SHOW_FORM_VIEW	Switch to Form View	Переключиться на вид формы	Переключиться на вид Формы	
				
# EditForm Control Properties Dialog				
WB_FIELD_LEN	Field Length	Длина поля	Длина поля	
WB_LABEL	Label	Этикетка	Этикетка	
WB_X	X	X	X	
WB_Y	Y	Y	Y	
WB_NUM_ROWS	Number of Rows	Количество рядов	Количество Рядов	
WB_FIELD_TYPE	Field Type	Тип поля	Тип поля	
WB_TEXTFIELD	Text Field	Текстовое поле	Текстовое Поле	
WB_TEXTAREA	Text Area	Текстовая область	Текстовая Область	
				
# Uploader Schema				
WB_TAXONIMPORT_ONLY	Taxon Import Only	Только импорт таксонов	Импорт только Таксонов	
				
WBJRIReportConnection.WB_IREPORT_CONNECTION	Workbench IReport Connection	Workbench IReport Connection	Соединение между Импорт данных и iReport	
				
# Workbench/Google Earth Exporter Icon URLs				
#WB_GOOGLE_FISH_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/FishCircle.png				
#WB_GOOGLE_BIRD_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/BirdCircle.png				
#WB_GOOGLE_ENTO_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/EntoCircle.png				
#WB_GOOGLE_PLANT_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/PlantCircle.png				
#WB_GOOGLE_MAMMAL_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/MammalCircle.png				
#WB_GOOGLE_HERP_ICON_URL=http://www.specifysoftware.org/Specify/AppResources/6/images/HerpCircle.png				
				
#################################				
# Wizards				
#################################				
finish	Finish	Конец	Конец	
				
Name	Name	Имя	Имя	
				
#################################				
# Agent Search Pane				
#################################				
AgentSearchTitle	Search For an Agent	Поиск агента	Поиск агента	
				
#################################				
# Locality Map Pane				
#################################				
LocalityMapperTitle	Collecting Events from %s to %s	Сбор событий от %s до %s	Сбор событий от %s до %s	
				
#################################				
# Tree Table Viewer				
#################################				
ToggleViewMode	Toggle View Mode	Переключить режим просмотра	Переключить Режим Просмотра	
SaveTree	Save Tree	Сохранить дерево	Сохранить Дерево	
Top	Top View Only	Только вид сверху	Только вид Верхнего Окра	
Bottom	Bottom View Only	Только вид снизу	Только вид Нижнего Окна	
Both	Both Views	Оба просмотра	Оба Окна	
TreeDefEditor	Tree Definition Editor	Редактор определения дерева	Редактор Определений Дерева	
TreeViewer	Tree Viewer	Дерево просмотра	Просмотрщик Дерева	
TreeRankEditDialogTitle	Level Properties	Свойства уровня	Свойства Уровня	
TreeDefEditDialogTitle	Tree Properties	Свойства дерева	Свойства Дерева	
TreeDefinitionEditor.41	Predefined Ranks	Предопределенные ранги	Предопределенные Ранги	
TreeDefinitionEditor.42	Custom Rank	Пользовательский рейтинг	Пользовательские Ранги	
TreeDefinitionEditor.18	The tree def has been changed by another user.  The def editor must be reloaded.	Дерево по умолчанию было изменено другим пользователем. Редактор по умолчанию должен быть перезагружен	Дерево по умолчанию было изменено другим пользователем. Редактор по умолчанию должен быть перезагружен.	
TreeDefinitionEditor.46	New Level	Новый уровень	Новый Уровень	
TreeDefinitionEditor.50	Unable to assign rank	Невозможно назначить ранг	Невозможно назначить ранг	
TreeDefinitionEditor.17	The tree def has been changed by another user.  The def editor must be reloaded.	Определение дерева было изменено другим пользователем. Редактор def должен быть перезагружен.	Определение дерева было изменено другим пользователем. Редактор по умолчанию должен быть перезагружен.	
				
#################################				
# Tree Def Editor				
#################################				
# Name=Name # already in the list above				
Remarks	Remarks	Имя	Имя	
InFullName	In Full Name	Полное имя	Полное Имя	
Enforced	Enforced	Принудительная	Обязательное	
TextBefore	Text Before	Текст перед	Текст Перед	
TextAfter	Text After	Текст после	Текст После	
Separator	Separator Text	Разделитель текста	Разделитель Текста	
				
#################################				
# Business Rules				
#################################				
				
BR_FOUNDINTABLE_LABEL	Found in Table(s):	Найдено в таблице(ах):	Найдено в таблице(ах):	
				
GENERIC_FIELD_IN_USE	The field '%s' with value '%s' is already in use.	Поле '%s' со значением '%s' уже используется.	Поле '%s' со значением '%s' уже используется.	
GENERIC_FIELD_MISSING	%s is missing!	%s отсутствует!	%s отсутствует!	
				
				
# Accessions				
ACCESSION_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' дублированы.	Агент '%s' и его роль '%s' продублированы.	
ACCAUTH_DUP	The permit '%s' has already been added.	Разрешение '%s' уже добавлено.	Разрешение '%s' уже добавлено.	
				
# Agent				
AG_NAME	Name	Имя	Имя	
AG_LASTNAME	Last Name	Фамилия	Фамилия	
				
# Address				
ADDR_HASPRIMARY_ALREADY	This agent already has a primary address.	Этот агент уже имеет основной адрес.	Этот агент уже имеет основной адрес.	
				
# Agent Types				
Agent_ORG	Organization	Организация	Организация	
Agent_PERSON	Person	Человек	Человек	
Agent_OTHER	Other	Другие	Другие	
Agent_GROUP	Group	Группа	Группа	
				
# Agent / Group Persons				
GP_DUPLICATE_GRPPER	The agent '%s' can only be used once.	Агент '%s' может быть использован только один раз	Агент '%s' может быть использован только один раз	
GP_SELF_GRPPER	You can't add an agent to itself.	Вы не можете добавить агента к себе.	Вы не можете добавить агента к себе.	
				
# Borrow				
BORROW_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' дублированы.	Агент '%s' и его роль '%s' продублированы.	
				
#BioStrat				
BIOSTRAT	Biological Stratigraphy	Биологическая стратиграфия	Биологическая стратиграфия	
				
# Collecting Event				
CE_DUPLICATE_COLLECTORS	The collector '%s' can only be used once.	Сборщик '%s' может быть использован только один раз.	Сборщик '%s' может быть использован только один раз.	
				
# Collection				
SEL_NUM_SCHEME	Select a Numbering Scheme	Выберите схему нумерации	Выберите Схему Нумерации	
NUM_SCHEME_DESC	<html>Select or create a Numbering Scheme for the Collection.<br>Select any Numbering Scheme and press 'Close' to Cancel.</html>	<html>Выберите или создайте схему нумерации для коллекции.<br>Выберите любую схему нумерации и нажмите 'Закрыть' для отмены.</html>	<html>Выберите или создайте Схему Нумерации для Соллекции.<br>Выберите любую Схему Нумерации и нажмите 'Закрыть' для Отмены.</html>	
COLLNAME_DUP	The collection name '%s' is already in use.	Имя коллекции '%s' уже используется.	Имя коллекции '%s' уже используется.	
				
# Collection Object				
CO_DUP	The Collection Object '%s' is a duplicate.	Объект коллекции '%s' является дубликатом.	Объект Коллекции '%s' продублирован.	
CREATECOLL	Create a Collection	Создать коллекцию	Создать Коллекцию	
				
# Container				
CONTAINER_BAD_PARENT	%s' cannot be the parent of '%s' because it is already a child.	%s' не может быть родителем '%s' поскольку он уже является дочерним	%s' не может быть родительским элементом '%s' поскольку он уже является дочерним элементом	
CONTAINER_SELF_CHILD	%s' cannot be a child of itself.	%s' не может быть дочерним для себя.	%s' не может быть дочерним элементом для самого себя.	
CONTAINER_PARENT_CHILD	%s' cannot be the child of '%s' because it is the parent.	%s' не может быть дочерним по отношению к '%s' потому что это родитель	%s' не может быть дочерним элементом по отношению к '%s', потому что он уже является родительским.	
CONTAINER_CYCLE	%s' cannot be a child. It will create a 'cycle.'	%s' не может быть ребенком. Это создаст 'цикл'.	%s' не может быть дочерним элементом, это создаст круговую ссылку.	
CONTAINER_CO_USED	The Collection Object with Catalog Number '%s' is in use by another container.	Объект коллекции с каталожным номером '%s' используется другим контейнером.	Объект коллекции с каталожным номером '%s' используется другим контейнером.	
CONTAINER_CO_BAD	The Collection Object with Catalog Number '%s'\n cannot be used to catalog the container and be a child.	Объект коллекции с каталожным номером '%s'\n нельзя использовать для каталогизации контейнера и для того, чтобы быть дочерним.	Объект коллекции с каталожным номером '%s'\n нельзя использовать для каталогизации контейнера и назначать дочерним элементом.	
CONTAINER_KIDS_ERROR	A container cannot be deleted when it is 'connected' to other containers or collection objects.	Контейнер нельзя удалить, когда он 'связан' с другими контейнерами или объектами коллекции.	Контейнер нельзя удалить, когда он 'связан' с другими контейнерами или объектами коллекции.	
				
# Determination				
DT_ALREADY_DETERMINATION	There is already a current Determination.	Уже есть текущее определение.	Текущее определение уже существует.	
				
#Disicpline				
CREATEDISP	Create a Discipline	Создать дисциплину	Создать Дисциплину	
ASK_TO_ADD_DISP	Adding a Discipline will require you to know the IT username and password,\n and it will require restarting Specify.	Чтобы добавить дисциплину, вам потребуется знать имя пользователя и пароль ИТ-службы,\n и потребуется перезапустить Specify.	Чтобы добавить Дисциплину, вам потребуется знать IT-имя пользователя и пароль\n и перезапустить Specify.	
DISPNAME_DUP	The discipline name '%s' is already in use.	Название дисциплины '%s' уже используется.	Название дисциплины '%s' уже используется.	
				
# Division				
CREATEDIV	Create a Division	Создать отдел	Создать подразделение	
BUILD_DIV	Building Division...	Строительный отдел...	Построение подразделения...	
ASK_TO_ADD_DIV	Adding a Division will require you to know the IT username and password,\n and it will require restarting Specify.	При добавлении подразделения вам потребуется знать имя пользователя и пароль ИТ-службы,\n и потребуется перезапустить Specify.	При добавлении подразделения вам потребуется знать IT-имя пользователя и пароль\n и перезапустить Specify.	
EXIT_REQ_TITLE	Exit Will Be Required	Требуется выход	Потребуется Выход	
DIVNAME_DUP	The division name '%s' is already in use.	Имя подразделения '%s' уже используется.	Имя подразделения '%s' уже используется.	
TOP_MV_SAVE	The %s must be saved first.	%s должен быть сохранен первым.	%s должен быть сохранен первым.	
				
# Funding Agent / CollectingTrip				
CT_DUPLICATE_FUNDINGAGENTS	The funding agent '%s' can only be used once.	Агент финансирования '%s' может быть использован только один раз.	Агент финансирования '%s' может быть использован только один раз.	
				
#Journal				
JN_NO_DEL	You cannot delete the Journal because it is associated with a Reference Work	Вы не можете удалить журнал, потому что он связан со справочной работой	Вы не можете удалить журнал, потому что он связан с Литературным Источником	
				
				
# Loan				
LOAN_MISSING_AGENT_ADDR	The select agent you loaning to,\nneeds to have at least one address.	Выбранный агент, которому вы предоставляете кредит,\n должен иметь хотя бы один адрес	Выбранный агент, которому отправляется заем,\n должен иметь хотя бы один адрес	
LOAN_ALL_PREPS_RETURNED	All Returned	Все возвращено	Все возвращено	
LOAN_RET_LWR_QNT	The Quantity Returned cannot be more than the Quantity.	Возвращаемое количество не может быть больше количества.	Возвращаемое количество не может быть больше исходного.	
LOAN_RET_PREP	Return Preparation	Подготовка к возвращению	Подготовка к возвращению	
LOAN_QTY_RANGE_ERR	The value %d out of range - minimum: %d, maximum: %4	Значение %d  диапазона - минимум: %d, максимум: %4	Значение %d  вне диапазона - минимум: %d, максимум: %4	
RET_LOAN	Return Loan	Возврат займа	Возврат Заема	
				
# ReferenceWork				
RW_DUPLICATE_AUTHORS	The author '%s' can only be used once.	Автор '%s' может быть использован только один раз	Автор '%s' может быть использован только один раз	
RW_NO_DEL	You cannot delete the Reference Work because it is associated with a Journal	Вы не можете удалить справочную работу, потому что она связана с журналом	Не получается удалить литературный источник, потому что он связан с журналом	
				
# RepositoryAgreements				
REPAGR_DUP_AGENTROLE	The agent '%s' and their role '%s' is duplicated.	Агент '%s' и его роль '%s' дублированы.	Агент '%s' и его роль '%s' продублированы.	
				
# SpecifyUser				
SHOW_PASSWORD	Show Password	Показать пароль	Показать пароль	
HIDE_PASSWORD	Hide Password	Скрыть пароль	Скрыть пароль	
				
# Tree				
PARENT	Parent	Родитель	Родитель	
ACCEPTED	Preferred Node	Предпочитаемый узел	Предпочитаемый узел	
				
# Delete Messages			%s был удален.	
GENERIC_OBJ_DELETED	%s was deleted.	%s был удален.		
COULDNT_DELETE_OBJ	%s - %s is being used and cannot be deleted.	%s - %s используется и не может быть удален.	%s - %s используется и не может быть удален.	
COULDNT_DELETE_OBJ_TITLE	In Use	В использовании	Используется	
				
ACCESSION_DELETED	Accession %s was deleted.	Присоединение %s было удалено.	Поступление %s было удалено.	
DISCIPLINE_DELETED	Discipline %s was deleted.	Дисциплина %s была удалена.	Дисциплина %s была удалена.	
DATATYPE_DELETED	Data Type %s was deleted.	Тип данных %s был удален.	Тип данных %s был удален.	
GEOGRAPHY_DELETED	Geography %s was deleted.	География %s была удалена.	География %s была удалена.	
GEOLOGICAL_TIME_PERIOD_DELETED	Chronostratigraphy %s was deleted.	Хроностратиграфия %s была удалена.	Хроностратиграфия %s была удалена.	
LOAN_DELETED	Loan %s was deleted.	Кредит %s был удален.	Заем %s был удален.	
STORAGE_DELETED	Storage %s was deleted.	Хранилище %s было удалено.	Хранилище %s было удалено.	
PERMIT_DELETED	Permit %s was deleted.	Разрешение %s было удалено.	Разрешение %s было удалено.	
PREPTYPE_DELETED	Preparation Type %s was deleted.	Тип подготовки %s был удален.	Тип Препарата %s был удален.	
REPAGR_DELETED	Repository Agreement %s was deleted.	Соглашение о хранении %s было удалено.	Соглашение о Хранении %s было удалено.	
SHIPMENT_DELETED	Shipment Type %s was deleted.	Тип пересылки %s был удален.	Тип Пересылки %s был удален.	
TAXON_DELETE	A taxonomic object %s was deleted.	Таксономический объект %s был удален.	Таксономический объект %s был удален.	
				
#################################				
# DB Admin				
#################################				
USER_INFO	User information	Информация о пользователе	Информация о пользователе	
AGENT_INFO	Agent information	Информация об агенте	Информация об агенте	
AVAILABLE_DISCIPLINES	Available disciplines	Доступные дисциплины	Доступные дисциплины	
GROUPNAME	Group name	Имя группы	Имя группы	
AGENT	Agent	Агент	Агент	
ADD_USER	Add user	Добавить пользователя	Добавить пользователя	
PERM_DELETE	Delete	Удалить	Удалить	
SPUSR_KEYGEN	A new encrypted Master key has been generated and copied to the clipboard.	Новый зашифрованный мастер-ключ был создан и скопирован в буфер обмена.	Новый зашифрованный мастер-ключ был создан и скопирован в буфер обмена.	
SPUSR_NEWPWD	Your new password has been set.	Ваш новый пароль был установлен.	Ваш новый пароль был сохранен.	
				
Specify.EXIT	Exit	Выход	Выход	
Specify.CLOSE	Close	Закрыть	Закрыть	
Specify.136	reload_views	reload_views	перезагрузить окна	
Specify.135	D	D	D	
Specify.ERROR	Error	ошибка	Ошибка	
Specify.RESET_ENV	Resetting Environment	Сброс окружающей среды	Сброс среды	
Specify.NOTAVAIL	The preferences are not available until you are logged in.	Настройки недоступны, пока вы не вошли в систему.	Настройки недоступны без входа в систему.	
Specify.SEC_ON	Security is on.	Безопасность включена.	Безопасность включена.	
Specify.SEC_OFF	Security is off.	Безопасность выключена.	Безопасность выключена.	
Specify.ABT_EXIT	Specify will now exit.	Specify сейчас выйдет.	Specify будет закрыт.	
Specify.EMBD_KILL_PROCS	The wizard has detected that a copy of the MySQL Embedded Server is currently running.\nThis happens when another embedded Specify application is running or an application quit unexpectedly.\nClick on 'Continue' to stop the server if no other embedded Specify applications are running.	Мастер обнаружил, что в данный момент выполняется копия MySQL Embedded Server.\nЭто происходит, когда другое встроенное приложение Specify работает или приложение неожиданно завершает работу.\nНажмите 'Продолжить', чтобы остановить сервер, если не запущены другие встроенные приложения Specify	Мастер обнаружил, что в данный момент выполняется копия MySQL Embedded Server.\nЭто значит, что работает другое встроенное приложение Specify или приложение неожиданно завершает работу.\nНажмите 'Продолжить', чтобы остановить сервер, если не запущены другие встроенные приложения Specify.	
Specify.TOO_MANY_SP	Only one copy of Specify can be run at any time.\nThis copy of Specify will exit.	Одна копия Specify может быть запущена в любое время. \n Эта копия Specify завершит работу.	Specify может быть запущен только в одной копии. \n Эта копия Specify завершит работу.	
				
Specify.SHOW_DEV_WIN	Show Form Log Window	Показать окно журнала формы	Показать Окно Журнала Формы	
Specify.SHOW_DEV_WIN_MNEU	L	L	L	
				
Specify.FORM_DEV	Form Dev Mode	Режим разработчика форм	Режим Разработчика Форм	
Specify.FORM_DEV_MNEU	e	e	e	
Specify.FORM_DEV_DESC	Sets the Form System into development mode, provides detailed error messages.	Переводит систему форм в режим разработки, предоставляет подробные сообщения об ошибках.	Переводит Систему Форм в режим разработки, предоставляет подробные сообщения об ошибках.	
				
# About Box				
Specify.ABOUT	About	Информация о приложении	Информация	
Specify.SYS_INFO	System Information	Системная информация	Системная информация	
Specify.BLD	Build	Структура	Построение	
Specify.DB	Database	База данных	База данных	
Specify.REG	Registered	Зарегистрированный	Зарегистрирован	
Specify.HASREG	Yes	Да	Да	
Specify.NOTREG	Not Registered	Не зарегистрирован	Не зарегистрирован	
Specify.ISANUM	ISA Number	Номер ISA	ISA номер	
Specify.MemberNum	Member Number	Номер участника	Номер участника	
Specify.SERVER	Server	Сервер	Сервер	
Specify.TreeUpdateLock	The %s tree is being updated. Specify cannot be started until the update is complete.	Дерево %s обновляется. Указать невозможно, пока обновление не будет завершено.	Дерево %s обновляется. Specify не запустится, пока обновление не будет завершено.	
Specify.BLD_TM	Build Time	Время сборки	Время построения	
Specify.CPY_ABT_TO_TT	Copy System Information to the clipboard.	Скопируйте информацию о системе в буфер обмена.	Скопируйте информацию о системе в буфер обмена.	
Specify.CPY_ABT_TO_MSG	The System Information was copied to the clipboard.	Информация о системе была скопирована в буфер обмена.	Информация о системе была скопирована в буфер обмена.	
				
Specify.CLOSING_COLLECTION	Closing %s	Закрытие %s	Закрытие %s	
				
# PickLists				
SHIPMENT_METHOD	Shipment Method	Способ транспортации	Способ отправки	
SHIPPED_BY	Shipped By	Отправлен	Отправлен кем	
				
#################################				
# UI Plugins				
#################################				
PARTIAL_DATE_FULL	Full Date	Полная дата	Полная дата	
PARTIAL_DATE_MONTH	Mon / Year	Месяц / Год	Месяц / Год	
PARTIAL_DATE_YEAR	Year	Год	Год	
LABELFORMAT	Label format	Формат метки	Формат Этикетки	
REFERENCEWORK	Reference work	Справочная работа	Литературный источник	
SAMPLEOUTPUT	Sample output	Образец вывода	Образец вывода	
				
#################################				
# Find/Replace Dialog				
#################################				
SS_SR_FIND	Find	Найти	Найти	
SS_SR_NEXT	Next	Следующий	Следующий	
SS_SR_NEXT_MNEU	N	N	N	
SS_SR_PREVIOUS	Previous	Предыдущий	Предыдущий	
SS_SR_PREVIOUS_MNEU	P	P	P	
SS_SR_REPLACE	Replace	Замещать	Заменить	
SS_SR_REPLACEALL	Replace All	Заменить все	Заменить все	
SS_SR_MATCHCASE	Match Case	Учитывать регистр	Учитывать Регистр	
SS_SR_WRAP	Wrap	Заворачивать	Заворачивать	
SS_SR_SELECTED	Selected Cells	Выбранные клетки	Выбранные Клетки	
SS_SR_PHRASENOTFOUND	Phrase not found	Фраза не найдена	Фраза не найдена	
SS_SR_ENDOFTABLE	End of the table reached	Конец таблицы достигнут	Конец таблицы достигнут	
SearchReplacePanel.FOUND_MATCH	Found 1 match	Найдено 1 совпадение	Найдено 1 совпадение	
SearchReplacePanel.FOUND_MATCHES	Found %d matches	Найдено %d совпадений	Найдено %d совпадений	
SearchReplacePanel.REPLACED_CELL	Replaced 1 cell	Заменили 1 ячейку	Заменили 1 ячейку	
SearchReplacePanel.REPLACED_CELLS	Replaced %d cells	Замененные %d клетки	Замененные %d клетки	
SearchReplacePanel.UnableToReplaceSelection	Cannot replace when selection contains sorted columns.	Невозможно заменить, если выделение содержит отсортированные столбцы	Невозможно заменить, если выделение содержит отсортированные столбцы	
SearchReplacePanel.UnableToReplace	Cannot replace when columns are sorted.	Не удается заменить при сортировке столбцов.	Не удается заменить отсортированные столбцы.	
				
#################################				
# BioGeomancer and GEOLocate stuff (and LatLonPlugin)				
#################################				
Number	Number	Число	Число	
Latitude	Latitude	Широта	Широта	
Longitude	Longitude	Долгота	Долгота	
ParsePattern	Parse Pattern	Шаблон разбора	Шаблон разбора	
GeoLocateResultsDisplay.LOCALITY_DESC	Description	Описание	Описание	
GeoLocateResultsDisplay.COUNTRY	Country	Страна	Страна	
GeoLocateResultsDisplay.COUNTY	County	Округ	Округ	
GeoLocateResultsDisplay.STATE	State	Регион	Регион	
GeoLocateResultsDisplay.NUMBER	Number	Number	Число	
GeoLocateResultsDisplay.LATITUDE	Latitude	Число	Широта	
GeoLocateResultsDisplay.LONGITUDE	Longitude	Широта	Долгота	
GeoLocateResultsDisplay.PARSE_PATTERN	Pattern	Шаблон	Шаблон	
GeoLocateResultsDisplay.USRDEF	User-defined	Определяемые пользователем	Пользовательское	
GeoLocateResultsDisplay.PRECISION	Precision	Точность	Точность	
GeoLocateResultsDisplay.ERROR_POLY	Error Polygon	Полигон ошибок	Полигон ошибки	
GeoLocateResultsDisplay.UNCERTAINTY	Uncertainty	Неопределенность	Неопределенность	
GeoLocateResultsDisplay.DRW_POLYGON	Draw Polygon	Рисовать полигон	Рисовать полигон	
GeoLocateResultsDisplay.CLR_POLYGON	Clear Polygon	Очистить полигон	Очистить полигон	
GeoLocateResultsDisplay.GREEN_PROPS	Correction (Green) Marker Properties	Свойства маркера коррекции (зеленый)	Свойства маркера коррекции (зеленый)	
GeoLocateResultsDisplay.POS	Position	Позиция	Позиция	
GeoLocateResultsDisplay.UNCRT_RADIUS	Uncertainty Radius	Радиус неопределенности	Радиус неопределенности	
GeoLocateResultsDisplay.INV_ERR_RADIUS	Error: Invalid uncertainty radius data type.	Ошибка: неверный тип данных радиуса неопределенности.	Ошибка: неверный тип данных радиуса неопределенности.	
GeoLocateResultsDisplay.INV_POLY	Error: Invalid polygon string format.	Ошибка: неверный формат строки полигона.	Ошибка: неверный формат строки полигона.	
GeoLocateResultsDisplay.LOC_INFO	Locality Information	Информация о местности	Информация о местонахождении	
GeoLocateResultsDisplay.GEO_LOC_RESULTS	GEOLocate Results	Результаты GEOLocate	Результаты GEOLocate	
GeoLocateResultsDisplay.USGSElevationNotAvailable	Not available	Нет в наличии	Нет в наличии	
				
GEOLOCATE_DESC	Georeferencing can be done to Record Sets containing: Localities, Collecting Events, and Collection Objects.	Привязка может быть сделана к наборам записей, содержащим: Местности, Собирающие события и Объекты коллекции.	Геопривязка может быть сделана к наборам записей, содержащим: Местонахождение, События сбора и Объекты коллекции.	
BGM_DESC	Georeferencing can be done to Record Sets containing: Localities, Collecting Events, and Collection Objects.	Привязка может быть сделана к наборам записей, содержащим: Местности, Собирающие события и Объекты коллекции.	Геопривязка может быть сделана к наборам записей, содержащим: Местонахождение, События сбора и Объекты коллекции.	
BGM_GEO_REQUIRED	Geography is required for BioGeomancer	География требуется для BioGeomancer	География обязательна для BioGeomancer	
GEOLOC_REQUIRED	Geography is required for GEOLocate	География требуется для GEOLocate	География обязательна для GEOLocate	
BGM_PROCESSING	Contacting BioGeomancer...	Связаться с BioGeomancer...	Соединение с BioGeomancer...	
GEOLOC_RES_VIEW_CONFIRM	GEOLocate returned results for %s records. Would you like to view them now?	GEOLocate вернул результаты для% s записей. Хотите посмотреть их сейчас?	GEOLocate вернул результаты для %s записей. Хотите посмотреть их сейчас?	
GEOLOC_RES_VIEW_CONFIRM_ONE	GEOLocate has returned results. Would you like to view them now?	GEOLocate вернул результаты. Хотите посмотреть их сейчас?	GEOLocate вернул результаты. Хотите посмотреть их сейчас?	
GEOLOC_PROCESSING	Contacting GEOLocate...	Контактируем с GEOLocate...	Соединение с GEOLocate...	
				
#################################				
# Google Earth stuff				
#################################				
NOT_ALL_MAPPED	%d of %d placemarks could not be mapped.	Не удалось отобразить метки %d с %d.	Не удалось отобразить метки %d с %d.	
GOOGLE_EARTH_ERROR	An error occurred while opening Google Earth.  Please verify that it is properly installed.	Произошла ошибка при открытии Google Earth. Пожалуйста, убедитесь, что он правильно установлен	Произошла ошибка при открытии Google Earth. Пожалуйста, убедитесь, что он правильно установлен	
KML_EXPORT_ERROR	An error occurred while creating Google Earth KML file.	Произошла ошибка при создании файла Google Earth KML.	Произошла ошибка при создании файла Google Earth KML.	
				
#################################				
# Csv import dialog				
#################################				
SELECT_DELIMS	Select a delimiter	Выберите разделитель	Выберите разделитель	
TAB	Tab	Таб	Табуляция	
SPACE	Space	Пробел	Пробел	
OTHER	Other	Другие	Другие	
COMMA	Comma	Запятая	Запятая	
SEMICOLON	Semicolon	Точка с запятой	Точка с запятой	
Finish	Finish	Конец	Конец	
DATA_PREVIEW	Data Preview	Предварительный просмотр данных	Предварительный просмотр	
TEXT_QUAL	Text qualifier	Текстовый классификатор	Текстовый классификатор	
CHAR_SET	Character set	Набор символов	Набор символов	
COLUMN_HEAD	First row contains column headers	Первая строка содержит заголовки столбцов	Первая строка содержит заголовки столбцов	
ESCAPE_MODE	Escape mode	Режим Escape	Режим выход	
DEFAULT	default	по умолчанию	по умолчанию	
BACKSLASH	backslash	обратный слэш	обратный слэш	
DOUBLED	doubled	двойной	двойной	
IMPORT_CVS	Import from CSV	Импорт из CSV	Импорт из CSV	
IMPORT_XLS	Import from MS Excel	Импорт из MS Excel	Импорт из MS Excel	
FILE_PREVIEW	Preview of file	Предварительный просмотр файла	Предварительный просмотр файла	
FILE_IMPORT	Import File	Импортировать файл	Импортировать файл	
DATA_IMPORT_OPS	Data Import Options	Параметры импорта данных	Параметры импорта данных	
DEFAULT_COLUMN_NAME	Column	Колонка	Колонка	
DATA_IMPORT_ERROR	There are problems with the data you are wanting to import.  Details...	Есть проблемы с данными, которые вы хотите импортировать.  Подробности...	В импортируемых данных есть проблемы.  Подробности...	
DATA_IMPORT_ISSUES	Data Import Problems	Проблемы с импортом данных	Проблемы с Импортом данных	
WB_MAXROWS	Import Error	Ошибка импорта	Ошибка Импорта	
				
# geo reference related items				
N	N	С	С	
S	S	Ю	Ю	
E	E	В	В	
W	W	З	З	
DDDDDD	DD.DDDD (32.7619)	ДД.ДДДД (32.7619)	ДД.ДДДД (32.7619)	
DDMMMM	DD MM.MM (32 45.714)	ДД ММ.ММ (32 45.714)	ДД ММ.ММ (32 45.714)	
